liberal_ordinary_votes, liberal_swing, state, liberal_percent, division_id, division_name, polling_place_id
627,-2.63,"VIC",38.19,"211","Flinders","3658"
262,-6.93,"VIC",44.33,"323","Monash","3660"
102,-13.95,"VIC",33.55,"211","Flinders","3661"
183,-8.0,"VIC",34.79,"211","Flinders","3662"
835,-3.59,"VIC",44.82,"211","Flinders","3663"
408,-6.16,"VIC",56.12,"211","Flinders","3664"
343,-5.75,"VIC",54.02,"216","Holt","3665"
316,0.19,"VIC",38.16,"211","Flinders","3666"
457,-1.31,"VIC",48.88,"211","Flinders","3667"
293,-3.12,"VIC",32.23,"323","Monash","3669"
336,-3.16,"VIC",37.67,"323","Monash","3671"
313,-3.22,"VIC",26.98,"212","Gellibrand","3676"
344,-1.81,"VIC",24.24,"212","Gellibrand","3677"
320,-2.42,"VIC",24.56,"212","Gellibrand","3678"
155,-1.46,"VIC",16.4,"212","Gellibrand","3680"
188,-3.02,"VIC",15.79,"212","Gellibrand","3681"
200,-4.56,"VIC",15.6,"212","Gellibrand","3685"
221,-4.46,"VIC",16.3,"225","Maribyrnong","3686"
407,-3.9,"VIC",18.87,"212","Gellibrand","3687"
371,-2.18,"VIC",23.8,"212","Gellibrand","3688"
501,-2.39,"VIC",29.52,"225","Maribyrnong","3692"
365,-3.94,"VIC",25.24,"212","Gellibrand","3693"
345,-5.27,"VIC",25.94,"212","Gellibrand","3694"
160,-4.28,"VIC",16.91,"212","Gellibrand","3695"
275,-4.65,"VIC",19.28,"212","Gellibrand","3696"
229,-7.07,"VIC",23.93,"212","Gellibrand","3697"
310,-2.75,"VIC",26.91,"212","Gellibrand","3698"
206,-1.96,"VIC",17.87,"321","Fraser","3699"
170,-3.02,"VIC",17.49,"321","Fraser","3701"
248,-2.4,"VIC",32.89,"212","Gellibrand","3702"
541,-7.26,"VIC",30.39,"212","Gellibrand","3703"
600,-7.61,"VIC",29.13,"212","Gellibrand","3704"
715,-4.9,"VIC",39.07,"212","Gellibrand","3705"
335,-2.55,"VIC",22.53,"212","Gellibrand","3706"
276,-7.67,"VIC",17.4,"212","Gellibrand","3707"
null,null,"VIC",null,"213","Gippsland","3713"
129,-4.62,"VIC",63.86,"323","Monash","3716"
null,null,"VIC",null,"213","Gippsland","3718"
null,null,"VIC",null,"213","Gippsland","3720"
186,-6.92,"VIC",56.36,"323","Monash","3722"
null,null,"VIC",null,"213","Gippsland","3727"
null,null,"VIC",null,"213","Gippsland","3729"
null,null,"VIC",null,"213","Gippsland","3731"
null,null,"VIC",null,"213","Gippsland","3732"
null,null,"VIC",null,"213","Gippsland","3733"
null,null,"VIC",null,"213","Gippsland","3741"
null,null,"VIC",null,"213","Gippsland","3743"
null,null,"VIC",null,"213","Gippsland","3744"
null,null,"VIC",null,"213","Gippsland","3748"
270,-7.38,"VIC",59.6,"323","Monash","3750"
209,-5.08,"VIC",58.38,"323","Monash","3751"
null,null,"VIC",null,"213","Gippsland","3753"
199,2.14,"VIC",59.23,"323","Monash","3754"
262,-12.81,"VIC",46.87,"323","Monash","3757"
493,-4.18,"VIC",48.76,"323","Monash","3760"
null,null,"VIC",null,"213","Gippsland","3763"
null,null,"VIC",null,"213","Gippsland","3765"
null,null,"VIC",null,"213","Gippsland","3766"
null,null,"VIC",null,"213","Gippsland","3767"
null,null,"VIC",null,"213","Gippsland","3770"
645,-3.26,"VIC",43.58,"323","Monash","3772"
108,-8.78,"VIC",51.92,"323","Monash","3775"
199,-4.96,"VIC",55.9,"323","Monash","3776"
899,-2.21,"VIC",46.87,"323","Monash","3777"
null,null,"VIC",null,"213","Gippsland","3778"
1137,0.22,"VIC",54.74,"323","Monash","3779"
244,0.25,"VIC",70.52,"323","Monash","3780"
null,null,"VIC",null,"213","Gippsland","3781"
null,null,"VIC",null,"213","Gippsland","3783"
null,null,"VIC",null,"213","Gippsland","3784"
null,null,"VIC",null,"213","Gippsland","3786"
null,null,"VIC",null,"213","Gippsland","3787"
null,null,"VIC",null,"213","Gippsland","3789"
404,-6.81,"VIC",57.71,"323","Monash","3790"
null,null,"VIC",null,"213","Gippsland","3792"
581,-0.35,"VIC",44.66,"323","Monash","3794"
95,-8.24,"VIC",60.9,"323","Monash","3796"
null,null,"VIC",null,"213","Gippsland","3799"
89,-1.51,"VIC",46.11,"323","Monash","3800"
167,-2.82,"VIC",67.89,"323","Monash","3801"
null,null,"VIC",null,"213","Gippsland","3802"
null,null,"VIC",null,"213","Gippsland","3804"
null,null,"VIC",null,"213","Gippsland","3805"
null,null,"VIC",null,"213","Gippsland","3807"
null,null,"VIC",null,"213","Gippsland","3808"
null,null,"VIC",null,"213","Gippsland","3810"
null,null,"VIC",null,"213","Gippsland","3811"
100,-10.11,"VIC",54.95,"323","Monash","3812"
null,null,"VIC",null,"213","Gippsland","3815"
null,null,"VIC",null,"213","Gippsland","3817"
null,null,"VIC",null,"213","Gippsland","3818"
null,null,"VIC",null,"213","Gippsland","3819"
null,null,"VIC",null,"213","Gippsland","3820"
null,null,"VIC",null,"213","Gippsland","3824"
null,null,"VIC",null,"213","Gippsland","3827"
219,-11.06,"VIC",37.82,"323","Monash","3830"
160,-9.02,"VIC",51.61,"323","Monash","3832"
null,null,"VIC",null,"213","Gippsland","3834"
203,-8.95,"VIC",42.47,"323","Monash","3835"
null,null,"VIC",null,"213","Gippsland","3836"
228,-5.05,"VIC",60.0,"323","Monash","3838"
null,null,"VIC",null,"213","Gippsland","3840"
null,null,"VIC",null,"213","Gippsland","3844"
79,-4.0,"VIC",48.47,"323","Monash","3845"
null,null,"VIC",null,"213","Gippsland","3846"
null,null,"VIC",null,"213","Gippsland","3847"
1103,-3.42,"VIC",45.11,"214","Goldstein","3852"
933,-2.78,"VIC",47.9,"214","Goldstein","3853"
1488,-5.99,"VIC",56.51,"214","Goldstein","3854"
688,-5.68,"VIC",61.26,"214","Goldstein","3855"
854,4.0,"VIC",61.0,"214","Goldstein","3857"
567,-6.27,"VIC",48.3,"214","Goldstein","3859"
659,-0.5,"VIC",55.42,"214","Goldstein","3860"
305,-0.12,"VIC",64.08,"214","Goldstein","3862"
505,-3.92,"VIC",37.66,"322","Macnamara","3863"
313,-5.61,"VIC",40.6,"214","Goldstein","3864"
574,-6.88,"VIC",44.5,"214","Goldstein","3865"
902,-4.29,"VIC",57.02,"214","Goldstein","3866"
952,-5.51,"VIC",50.69,"214","Goldstein","3867"
390,-4.91,"VIC",46.82,"214","Goldstein","3868"
558,-5.69,"VIC",38.48,"214","Goldstein","3869"
769,-2.57,"VIC",45.56,"214","Goldstein","3872"
1066,-3.29,"VIC",52.43,"214","Goldstein","3873"
786,-4.89,"VIC",47.38,"214","Goldstein","3874"
1233,-4.31,"VIC",63.89,"214","Goldstein","3875"
451,-6.52,"VIC",35.79,"214","Goldstein","3877"
417,-8.77,"VIC",27.76,"322","Macnamara","3879"
209,-4.66,"VIC",20.59,"322","Macnamara","3880"
617,1.65,"VIC",53.89,"214","Goldstein","3881"
763,-11.21,"VIC",44.52,"214","Goldstein","3882"
608,-5.67,"VIC",43.37,"217","Hotham","3887"
585,-8.86,"VIC",30.2,"215","Higgins","3889"
539,-2.15,"VIC",38.01,"215","Higgins","3890"
561,-3.6,"VIC",46.02,"215","Higgins","3891"
671,-5.8,"VIC",41.99,"215","Higgins","3893"
1095,-3.24,"VIC",39.82,"217","Hotham","3895"
1191,-1.1,"VIC",56.82,"214","Goldstein","3896"
336,-2.09,"VIC",36.4,"214","Goldstein","3897"
536,-3.18,"VIC",34.29,"215","Higgins","3899"
524,-4.92,"VIC",39.37,"217","Hotham","3900"
706,-1.5,"VIC",44.8,"214","Goldstein","3902"
1352,-3.37,"VIC",49.98,"215","Higgins","3903"
639,-8.32,"VIC",36.31,"215","Higgins","3904"
981,-6.08,"VIC",43.08,"215","Higgins","3905"
533,-5.26,"VIC",32.28,"217","Hotham","3906"
285,-7.12,"VIC",25.47,"217","Hotham","3907"
604,1.88,"VIC",32.93,"217","Hotham","3909"
650,-4.07,"VIC",42.1,"214","Goldstein","3912"
719,-7.09,"VIC",42.32,"214","Goldstein","3913"
745,-5.96,"VIC",49.57,"215","Higgins","3917"
849,-8.07,"VIC",52.86,"221","Kooyong","3918"
339,4.74,"VIC",53.98,"215","Higgins","3919"
701,-11.54,"VIC",41.7,"221","Kooyong","3920"
621,-7.24,"VIC",51.54,"221","Kooyong","3921"
607,-9.64,"VIC",47.65,"215","Higgins","3922"
274,4.82,"VIC",54.37,"322","Macnamara","3924"
484,-6.03,"VIC",41.19,"322","Macnamara","3926"
891,-0.78,"VIC",49.83,"322","Macnamara","3928"
532,-5.14,"VIC",38.44,"322","Macnamara","3929"
406,-0.68,"VIC",57.26,"215","Higgins","3930"
470,0.46,"VIC",45.19,"215","Higgins","3932"
1190,-5.02,"VIC",52.84,"215","Higgins","3933"
804,-2.73,"VIC",45.07,"215","Higgins","3934"
1369,-7.3,"VIC",50.72,"215","Higgins","3939"
400,-0.78,"VIC",45.98,"215","Higgins","3940"
877,-1.36,"VIC",66.74,"215","Higgins","3941"
1209,-3.5,"VIC",53.57,"215","Higgins","3942"
284,-2.97,"VIC",47.1,"215","Higgins","3943"
584,-3.25,"VIC",39.81,"215","Higgins","3944"
848,-1.84,"VIC",67.95,"215","Higgins","3945"
876,-4.59,"VIC",52.42,"215","Higgins","3946"
483,-4.57,"VIC",63.64,"215","Higgins","3947"
394,-4.61,"VIC",29.16,"210","Dunkley","3956"
252,-0.49,"VIC",26.2,"201","Bruce","3957"
190,-4.51,"VIC",16.52,"201","Bruce","3958"
165,-2.73,"VIC",39.19,"223","La Trobe","3959"
391,3.47,"VIC",32.64,"216","Holt","3960"
407,5.86,"VIC",34.38,"216","Holt","3961"
245,-2.83,"VIC",23.67,"201","Bruce","3962"
180,-10.77,"VIC",13.3,"219","Isaacs","3964"
203,-4.38,"VIC",18.88,"201","Bruce","3965"
484,2.62,"VIC",24.57,"216","Holt","3966"
234,2.15,"VIC",30.59,"216","Holt","3967"
739,-3.45,"VIC",31.39,"219","Isaacs","3968"
465,2.0,"VIC",25.51,"201","Bruce","3970"
287,0.52,"VIC",24.51,"201","Bruce","3972"
261,-3.35,"VIC",19.68,"201","Bruce","3974"
269,-1.48,"VIC",22.18,"201","Bruce","3976"
681,1.75,"VIC",38.13,"201","Bruce","3977"
422,0.71,"VIC",24.84,"201","Bruce","3978"
533,-1.18,"VIC",34.12,"210","Dunkley","3979"
369,-1.56,"VIC",24.68,"201","Bruce","3981"
278,-4.09,"VIC",21.38,"201","Bruce","3982"
186,-2.22,"VIC",21.93,"201","Bruce","3983"
506,-4.51,"VIC",42.24,"217","Hotham","3988"
467,-7.96,"VIC",32.86,"219","Isaacs","3989"
410,-9.7,"VIC",30.85,"219","Isaacs","3990"
352,-8.78,"VIC",35.66,"219","Isaacs","3991"
502,0.77,"VIC",30.5,"217","Hotham","3992"
377,1.52,"VIC",27.3,"217","Hotham","3993"
494,2.38,"VIC",24.87,"217","Hotham","3994"
703,-10.78,"VIC",38.04,"219","Isaacs","3996"
347,-0.17,"VIC",21.51,"201","Bruce","3997"
140,-3.03,"VIC",17.72,"201","Bruce","3998"
550,-9.51,"VIC",35.28,"219","Isaacs","4000"
520,-8.05,"VIC",38.95,"219","Isaacs","4001"
321,-10.85,"VIC",33.3,"219","Isaacs","4002"
169,-14.66,"VIC",26.57,"219","Isaacs","4003"
406,-2.01,"VIC",43.28,"217","Hotham","4004"
505,-9.87,"VIC",33.67,"219","Isaacs","4005"
208,1.76,"VIC",21.99,"201","Bruce","4006"
99,3.13,"VIC",21.52,"201","Bruce","4007"
174,0.6,"VIC",25.93,"217","Hotham","4008"
166,-3.06,"VIC",18.51,"201","Bruce","4009"
135,-1.44,"VIC",20.77,"217","Hotham","4010"
166,-4.19,"VIC",20.27,"217","Hotham","4011"
374,-3.03,"VIC",23.06,"217","Hotham","4012"
582,-4.85,"VIC",38.14,"217","Hotham","4014"
312,8.37,"VIC",34.4,"218","Indi","4019"
209,11.13,"VIC",36.93,"218","Indi","4020"
353,7.43,"VIC",23.96,"218","Indi","4023"
493,7.58,"VIC",33.31,"218","Indi","4024"
139,12.29,"VIC",37.67,"218","Indi","4028"
181,12.75,"VIC",41.71,"218","Indi","4029"
155,3.82,"VIC",33.48,"218","Indi","4033"
235,14.53,"VIC",31.93,"218","Indi","4038"
null,null,"VIC",null,"324","Nicholls","4039"
219,-3.51,"VIC",27.07,"218","Indi","4040"
49,-13.39,"VIC",24.62,"218","Indi","4041"
127,19.39,"VIC",41.23,"218","Indi","4043"
51,5.29,"VIC",25.0,"218","Indi","4046"
83,19.65,"VIC",47.98,"218","Indi","4047"
109,11.65,"VIC",37.07,"218","Indi","4052"
153,9.94,"VIC",35.25,"218","Indi","4053"
78,4.87,"VIC",30.83,"218","Indi","4054"
22,-3.76,"VIC",18.64,"218","Indi","4059"
null,null,"VIC",null,"324","Nicholls","4060"
null,null,"VIC",null,"324","Nicholls","4062"
null,null,"VIC",null,"324","Nicholls","4063"
256,13.77,"VIC",40.31,"218","Indi","4065"
156,16.67,"VIC",39.49,"218","Indi","4071"
38,10.32,"VIC",48.1,"218","Indi","4072"
265,7.7,"VIC",28.22,"218","Indi","4075"
109,11.13,"VIC",32.93,"218","Indi","4077"
94,13.95,"VIC",37.3,"218","Indi","4078"
434,10.07,"VIC",38.58,"218","Indi","4081"
null,null,"VIC",null,"324","Nicholls","4083"
64,3.97,"VIC",25.91,"218","Indi","4086"
377,11.78,"VIC",34.52,"218","Indi","4088"
null,null,"VIC",null,"324","Nicholls","4089"
58,15.09,"VIC",36.48,"218","Indi","4091"
36,3.84,"VIC",17.56,"218","Indi","4092"
269,8.85,"VIC",34.53,"218","Indi","4095"
78,13.02,"VIC",35.62,"218","Indi","4097"
52,14.26,"VIC",32.5,"218","Indi","4098"
null,null,"VIC",null,"324","Nicholls","4103"
221,10.95,"VIC",35.99,"218","Indi","4104"
57,-1.66,"VIC",30.48,"218","Indi","4105"
20,-6.47,"VIC",21.28,"218","Indi","4106"
428,10.06,"VIC",31.8,"218","Indi","4107"
448,10.52,"VIC",35.47,"218","Indi","4111"
54,1.57,"VIC",27.27,"218","Indi","4112"
113,21.45,"VIC",50.67,"218","Indi","4113"
694,9.47,"VIC",31.7,"218","Indi","4117"
437,8.38,"VIC",33.95,"218","Indi","4119"
66,9.52,"VIC",25.19,"218","Indi","4121"
null,null,"VIC",null,"324","Nicholls","4122"
293,11.74,"VIC",30.94,"218","Indi","4124"
null,null,"VIC",null,"324","Nicholls","4125"
null,null,"VIC",null,"324","Nicholls","4127"
220,9.44,"VIC",33.95,"218","Indi","4128"
745,-14.87,"VIC",33.93,"219","Isaacs","4131"
793,-0.35,"VIC",63.09,"214","Goldstein","4133"
622,-10.86,"VIC",37.65,"219","Isaacs","4135"
590,-7.19,"VIC",54.78,"214","Goldstein","4136"
674,-3.57,"VIC",56.17,"214","Goldstein","4138"
887,-3.46,"VIC",58.66,"214","Goldstein","4139"
418,-13.63,"VIC",31.03,"219","Isaacs","4140"
357,-14.51,"VIC",26.66,"219","Isaacs","4141"
255,-13.48,"VIC",30.47,"219","Isaacs","4142"
529,-13.18,"VIC",25.87,"219","Isaacs","4143"
661,-11.26,"VIC",27.69,"219","Isaacs","4144"
460,-5.48,"VIC",44.06,"214","Goldstein","4145"
732,-13.12,"VIC",30.9,"219","Isaacs","4148"
490,-17.43,"VIC",31.17,"219","Isaacs","4150"
440,-13.65,"VIC",32.26,"219","Isaacs","4154"
548,-18.2,"VIC",31.3,"219","Isaacs","4155"
317,-13.69,"VIC",33.19,"219","Isaacs","4156"
701,-13.42,"VIC",32.88,"219","Isaacs","4157"
741,-7.01,"VIC",46.11,"219","Isaacs","4158"
393,-1.71,"VIC",30.0,"210","Dunkley","4159"
328,-3.52,"VIC",29.55,"210","Dunkley","4160"
601,-4.53,"VIC",35.13,"220","Jagajaga","4164"
354,1.59,"VIC",30.31,"220","Jagajaga","4165"
591,-3.43,"VIC",42.55,"220","Jagajaga","4168"
299,2.35,"VIC",38.19,"220","Jagajaga","4170"
231,-2.22,"VIC",28.24,"220","Jagajaga","4171"
715,-6.8,"VIC",35.45,"220","Jagajaga","4172"
243,-1.91,"VIC",15.87,"220","Jagajaga","4174"
308,-1.75,"VIC",23.33,"220","Jagajaga","4175"
716,-8.75,"VIC",30.24,"220","Jagajaga","4176"
1001,-3.92,"VIC",48.57,"220","Jagajaga","4178"
318,-5.78,"VIC",25.85,"320","Cooper","4181"
709,-3.24,"VIC",32.6,"220","Jagajaga","4182"
523,-5.6,"VIC",33.85,"220","Jagajaga","4186"
689,-4.72,"VIC",37.4,"220","Jagajaga","4189"
672,0.85,"VIC",37.33,"220","Jagajaga","4191"
403,-1.66,"VIC",33.84,"220","Jagajaga","4192"
769,-1.41,"VIC",37.31,"220","Jagajaga","4193"
639,-5.65,"VIC",38.22,"220","Jagajaga","4195"
515,-7.55,"VIC",41.53,"221","Kooyong","4198"
798,-13.62,"VIC",39.49,"221","Kooyong","4199"
627,-9.61,"VIC",51.39,"221","Kooyong","4200"
780,-9.58,"VIC",54.32,"221","Kooyong","4201"
1343,-3.25,"VIC",54.07,"221","Kooyong","4203"
837,-4.69,"VIC",56.25,"221","Kooyong","4204"
1331,-8.84,"VIC",52.75,"221","Kooyong","4205"
969,-7.94,"VIC",51.03,"221","Kooyong","4208"
350,-7.5,"VIC",55.73,"221","Kooyong","4209"
324,-8.45,"VIC",57.24,"221","Kooyong","4210"
860,-11.22,"VIC",46.44,"221","Kooyong","4212"
873,-11.86,"VIC",47.63,"221","Kooyong","4213"
854,-11.3,"VIC",54.88,"221","Kooyong","4214"
843,-8.1,"VIC",57.0,"221","Kooyong","4215"
345,-7.67,"VIC",31.91,"221","Kooyong","4217"
725,-13.37,"VIC",33.15,"221","Kooyong","4218"
381,-5.15,"VIC",60.57,"221","Kooyong","4220"
681,-9.22,"VIC",36.67,"221","Kooyong","4222"
599,-6.66,"VIC",46.69,"221","Kooyong","4223"
1248,-8.42,"VIC",41.64,"221","Kooyong","4224"
551,-7.28,"VIC",45.61,"221","Kooyong","4225"
816,-9.56,"VIC",42.81,"221","Kooyong","4226"
521,-8.78,"VIC",46.68,"221","Kooyong","4228"
579,-9.59,"VIC",51.97,"221","Kooyong","4229"
775,-8.95,"VIC",44.93,"221","Kooyong","4230"
268,-6.65,"VIC",28.45,"212","Gellibrand","4236"
353,2.38,"VIC",21.47,"212","Gellibrand","4237"
307,-3.21,"VIC",28.17,"212","Gellibrand","4238"
245,1.39,"VIC",21.05,"321","Fraser","4240"
680,1.22,"VIC",27.83,"222","Lalor","4241"
233,1.04,"VIC",19.86,"309","Gorton","4242"
272,-2.68,"VIC",19.33,"309","Gorton","4244"
327,-8.98,"VIC",29.97,"309","Gorton","4245"
206,-8.3,"VIC",17.64,"309","Gorton","4246"
185,-3.87,"VIC",18.99,"212","Gellibrand","4248"
133,-2.8,"VIC",37.78,"222","Lalor","4249"
414,-6.93,"VIC",22.34,"309","Gorton","4250"
257,-6.91,"VIC",19.15,"309","Gorton","4251"
275,-5.97,"VIC",17.71,"309","Gorton","4252"
379,1.37,"VIC",26.86,"222","Lalor","4253"
240,-6.47,"VIC",25.5,"309","Gorton","4255"
265,-3.2,"VIC",33.17,"212","Gellibrand","4256"
124,-12.98,"VIC",26.16,"222","Lalor","4258"
547,-1.21,"VIC",31.86,"222","Lalor","4259"
116,-7.46,"VIC",19.8,"222","Lalor","4260"
340,4.01,"VIC",54.14,"222","Lalor","4261"
417,-1.45,"VIC",22.46,"222","Lalor","4262"
236,-9.32,"VIC",17.73,"309","Gorton","4263"
361,1.95,"VIC",26.51,"222","Lalor","4264"
1020,-0.85,"VIC",48.59,"223","La Trobe","4267"
622,-5.53,"VIC",55.73,"223","La Trobe","4268"
207,-3.48,"VIC",22.14,"204","Casey","4269"
760,-0.99,"VIC",40.06,"204","Casey","4270"
922,-0.84,"VIC",53.02,"223","La Trobe","4271"
392,2.31,"VIC",38.17,"197","Aston","4273"
665,4.57,"VIC",47.47,"197","Aston","4274"
233,2.78,"VIC",23.42,"201","Bruce","4277"
447,1.14,"VIC",31.28,"201","Bruce","4279"
655,2.89,"VIC",34.47,"201","Bruce","4280"
396,2.56,"VIC",37.71,"201","Bruce","4281"
358,3.86,"VIC",41.92,"197","Aston","4282"
528,0.46,"VIC",42.04,"197","Aston","4283"
340,3.39,"VIC",38.07,"197","Aston","4284"
260,-3.27,"VIC",35.57,"204","Casey","4285"
412,-0.2,"VIC",24.63,"201","Bruce","4286"
685,2.25,"VIC",33.28,"201","Bruce","4287"
466,-1.35,"VIC",23.84,"201","Bruce","4288"
414,0.63,"VIC",58.23,"223","La Trobe","4289"
1050,-1.57,"VIC",44.15,"323","Monash","4391"
158,2.17,"VIC",39.6,"204","Casey","4291"
629,-3.14,"VIC",42.88,"204","Casey","4292"
695,7.86,"VIC",59.76,"223","La Trobe","4295"
435,3.33,"VIC",49.04,"223","La Trobe","4296"
169,-9.37,"VIC",30.73,"204","Casey","4298"
183,-5.05,"VIC",26.03,"204","Casey","4299"
452,-3.83,"VIC",26.26,"204","Casey","4300"
676,6.33,"VIC",44.33,"197","Aston","4301"
154,-10.25,"VIC",24.88,"204","Casey","4302"
384,-6.75,"VIC",26.69,"204","Casey","4303"
545,3.9,"VIC",41.83,"218","Indi","4307"
617,0.68,"VIC",42.14,"220","Jagajaga","4308"
251,-6.32,"VIC",48.93,"226","McEwen","4309"
null,null,"VIC",null,"324","Nicholls","4310"
157,-0.38,"VIC",29.73,"226","McEwen","4312"
131,4.5,"VIC",49.81,"218","Indi","4313"
328,-4.35,"VIC",32.54,"220","Jagajaga","4314"
null,null,"VIC",null,"324","Nicholls","4315"
95,-1.23,"VIC",42.6,"226","McEwen","4317"
419,-1.02,"VIC",37.61,"226","McEwen","4318"
172,0.0,"VIC",37.15,"218","Indi","4320"
250,-2.35,"VIC",19.53,"232","Scullin","4321"
361,-2.6,"VIC",19.71,"232","Scullin","4322"
507,0.82,"VIC",31.85,"218","Indi","4323"
106,-2.95,"VIC",31.55,"218","Indi","4324"
120,5.8,"VIC",51.06,"218","Indi","4325"
542,-1.99,"VIC",40.45,"220","Jagajaga","4329"
470,-1.34,"VIC",33.38,"220","Jagajaga","4330"
75,10.67,"VIC",46.3,"218","Indi","4333"
42,-20.53,"VIC",39.62,"226","McEwen","4334"
491,1.15,"VIC",33.63,"226","McEwen","4335"
228,5.06,"VIC",29.53,"218","Indi","4336"
243,-0.44,"VIC",30.72,"218","Indi","4337"
null,null,"VIC",null,"324","Nicholls","4338"
374,6.7,"VIC",39.2,"218","Indi","4339"
458,-0.37,"VIC",25.82,"226","McEwen","4340"
394,-6.19,"VIC",28.0,"203","Calwell","4343"
274,-1.7,"VIC",23.42,"232","Scullin","4345"
817,-1.01,"VIC",36.41,"220","Jagajaga","4347"
461,-5.04,"VIC",33.95,"220","Jagajaga","4348"
436,-5.31,"VIC",25.77,"232","Scullin","4349"
null,null,"VIC",null,"324","Nicholls","4351"
55,7.81,"VIC",44.35,"218","Indi","4352"
504,-5.54,"VIC",57.93,"220","Jagajaga","4353"
null,null,"VIC",null,"324","Nicholls","4354"
54,6.74,"VIC",39.71,"218","Indi","4355"
null,null,"VIC",null,"324","Nicholls","4356"
85,4.56,"VIC",32.44,"218","Indi","4358"
78,-1.42,"VIC",27.66,"218","Indi","4360"
109,6.57,"VIC",41.6,"218","Indi","4362"
null,null,"VIC",null,"324","Nicholls","4363"
429,-4.65,"VIC",23.61,"232","Scullin","4365"
110,-0.71,"VIC",45.27,"218","Indi","4366"
92,1.92,"VIC",38.33,"218","Indi","4367"
163,-0.18,"VIC",30.58,"218","Indi","4369"
129,7.68,"VIC",33.25,"226","McEwen","4370"
303,-2.72,"VIC",25.7,"226","McEwen","4371"
293,2.07,"VIC",33.22,"226","McEwen","4372"
662,-4.41,"VIC",35.63,"226","McEwen","4374"
33,2.29,"VIC",37.93,"226","McEwen","4375"
77,-1.62,"VIC",38.5,"226","McEwen","4377"
138,6.1,"VIC",43.95,"218","Indi","4378"
497,11.34,"VIC",51.88,"218","Indi","4379"
211,-10.16,"VIC",51.46,"323","Monash","4383"
248,-1.01,"VIC",57.81,"323","Monash","4384"
652,-8.53,"VIC",50.86,"323","Monash","4385"
null,null,"VIC",null,"213","Gippsland","4387"
null,null,"VIC",null,"213","Gippsland","4389"
234,-1.81,"VIC",56.52,"323","Monash","4390"
204,-7.28,"VIC",51.0,"323","Monash","4392"
441,0.17,"VIC",56.54,"323","Monash","4395"
null,null,"VIC",null,"213","Gippsland","4396"
126,-6.2,"VIC",55.02,"323","Monash","4399"
145,-5.86,"VIC",57.09,"323","Monash","4400"
411,-4.74,"VIC",45.26,"323","Monash","4403"
374,-3.67,"VIC",29.17,"323","Monash","4405"
153,0.37,"VIC",24.32,"323","Monash","4406"
251,-1.37,"VIC",30.8,"323","Monash","4407"
null,null,"VIC",null,"213","Gippsland","4408"
null,null,"VIC",null,"213","Gippsland","4410"
239,-4.9,"VIC",52.53,"223","La Trobe","4412"
440,-5.96,"VIC",49.66,"323","Monash","4415"
334,2.18,"VIC",31.93,"323","Monash","4416"
206,-0.7,"VIC",28.26,"323","Monash","4417"
313,-4.22,"VIC",57.96,"323","Monash","4418"
102,-5.21,"VIC",50.75,"323","Monash","4419"
380,-2.7,"VIC",34.93,"223","La Trobe","4421"
668,-3.21,"VIC",45.14,"323","Monash","4427"
null,null,"VIC",null,"213","Gippsland","4428"
null,null,"VIC",null,"213","Gippsland","4429"
null,null,"VIC",null,"213","Gippsland","4430"
null,null,"VIC",null,"213","Gippsland","4432"
233,-4.77,"VIC",54.82,"323","Monash","4433"
484,-6.25,"VIC",40.07,"323","Monash","4434"
342,1.87,"VIC",50.59,"323","Monash","4435"
613,-4.06,"VIC",43.32,"323","Monash","4436"
292,-8.01,"VIC",53.09,"323","Monash","4438"
null,null,"VIC",null,"213","Gippsland","4439"
382,-4.44,"VIC",45.86,"323","Monash","4440"
13,6.22,"VIC",6.22,"224","Mallee","4452"
27,16.36,"VIC",16.36,"224","Mallee","4453"
81,16.5,"VIC",16.5,"224","Mallee","4454"
46,12.85,"VIC",12.85,"224","Mallee","4460"
30,9.15,"VIC",9.15,"224","Mallee","4462"
111,15.95,"VIC",15.95,"224","Mallee","4472"
21,10.24,"VIC",10.24,"224","Mallee","4478"
83,18.04,"VIC",18.04,"224","Mallee","4481"
27,6.57,"VIC",6.57,"224","Mallee","4482"
142,15.22,"VIC",15.22,"224","Mallee","4483"
89,14.15,"VIC",14.15,"224","Mallee","4484"
145,13.9,"VIC",13.9,"224","Mallee","4485"
143,15.75,"VIC",15.75,"224","Mallee","4486"
23,9.79,"VIC",9.79,"224","Mallee","4487"
76,13.45,"VIC",13.45,"224","Mallee","4489"
21,10.24,"VIC",10.24,"224","Mallee","4496"
38,9.52,"VIC",9.52,"224","Mallee","4498"
20,10.93,"VIC",10.93,"224","Mallee","4504"
117,12.77,"VIC",12.77,"224","Mallee","4505"
187,13.66,"VIC",13.66,"224","Mallee","4509"
130,17.47,"VIC",17.47,"224","Mallee","4511"
132,17.65,"VIC",17.65,"224","Mallee","4512"
109,13.26,"VIC",13.26,"224","Mallee","4513"
20,7.14,"VIC",7.14,"224","Mallee","4515"
22,11.11,"VIC",11.11,"224","Mallee","4519"
28,7.25,"VIC",7.25,"224","Mallee","4520"
11,8.21,"VIC",8.21,"224","Mallee","4522"
53,17.26,"VIC",17.26,"224","Mallee","4524"
116,11.35,"VIC",11.35,"224","Mallee","4527"
62,13.69,"VIC",13.69,"224","Mallee","4528"
37,13.36,"VIC",13.36,"224","Mallee","4530"
24,10.43,"VIC",10.43,"224","Mallee","4531"
